"","from","to"
"10889","uce-118919_sarsp","uce-3175_sarsp"
"10890","uce-28858_sarsp","uce-4146_sarsp"
"10891","uce-118916_sarsp","uce-2989_sarsp"
"10892","uce-44788_sarsp","uce-3177_sarsp"
"10893","uce-4941_sarsp","uce-3571_sarsp"
"10894","uce-154157_sarsp","uce-2369_sarsp"
"10895","uce-163089_sarsp","uce-4149_sarsp"
"10896","uce-187350_sarsp","uce-3572_sarsp"
"10897","uce-109763_sarsp","uce-2990_sarsp"
"10898","uce-234984_sarsp","uce-2991_sarsp"
"10899","uce-9133_sarsp","uce-3573_sarsp"
"10900","uce-60081_sarsp","uce-2992_sarsp"
"10901","uce-28555_sarsp","uce-3437_sarsp"
"10902","uce-94843_sarsp","uce-2371_sarsp"
"10903","uce-94840_sarsp","uce-2372_sarsp"
"10904","uce-200660_sarsp","uce-2165_sarsp"
"10905","uce-22764_sarsp","uce-2993_sarsp"
"10906","uce-23726_sarsp","uce-2166_sarsp"
"10907","uce-51610_sarsp","uce-2994_sarsp"
"10908","uce-13791_sarsp","uce-2973_sarsp"
"10909","uce-69041_sarsp","uce-3575_sarsp"
"10910","uce-157854_sarsp","uce-3576_sarsp"
"10911","uce-27886_sarsp","uce-2757_sarsp"
"10912","uce-15481_sarsp","uce-2373_sarsp"
"10913","uce-127588_sarsp","uce-2040_sarsp"
"10914","uce-98956_sarsp","uce-4150_sarsp"
"10915","uce-202194_sarsp","uce-2995_sarsp"
"10916","uce-43081_sarsp","uce-3578_sarsp"
"10917","uce-85024_sarsp","uce-3579_sarsp"
"10918","uce-228464_sarsp","uce-3580_sarsp"
"10919","uce-98006_sarsp","uce-2996_sarsp"
"10920","uce-1591_sarsp","uce-2997_sarsp"
"10921","uce-21127_sarsp","uce-2374_sarsp"
"10922","uce-40840_sarsp","uce-2998_sarsp"
"10923","uce-70138_sarsp","uce-2375_sarsp"
"10924","uce-25106_sarsp","uce-4073_sarsp"
"10925","uce-179504_sarsp","uce-3581_sarsp"
"10926","uce-74387_sarsp","uce-3236_sarsp"
"10927","uce-85335_sarsp","uce-2999_sarsp"
"10928","uce-232678_sarsp","uce-3000_sarsp"
"10929","uce-6247_sarsp","uce-3001_sarsp"
"10930","uce-12306_sarsp","uce-2377_sarsp"
"10931","uce-219834_sarsp","uce-3582_sarsp"
"10932","uce-105957_sarsp","uce-2428_sarsp"
"10933","uce-213312_sarsp","uce-2378_sarsp"
"10934","uce-232451_sarsp","uce-4152_sarsp"
"10935","uce-213314_sarsp","uce-2379_sarsp"
"10936","uce-105487_sarsp","uce-2053_sarsp"
"10937","uce-70622_sarsp","uce-3002_sarsp"
"10938","uce-61565_sarsp","uce-3003_sarsp"
"10939","uce-105950_sarsp","uce-2429_sarsp"
"10940","uce-217293_sarsp","uce-3584_sarsp"
"10941","uce-206307_sarsp","uce-2380_sarsp"
"10942","uce-239355_sarsp","uce-4154_sarsp"
"10943","uce-81833_sarsp","uce-3005_sarsp"
"10944","uce-145855_sarsp","uce-3585_sarsp"
"10945","uce-46855_sarsp","uce-2097_sarsp"
"10946","uce-157146_sarsp","uce-3586_sarsp"
"10947","uce-235110_sarsp","uce-3006_sarsp"
"10948","uce-95829_sarsp","uce-2381_sarsp"
"10949","uce-48237_sarsp","uce-3730_sarsp"
"10950","uce-176669_sarsp","uce-3178_sarsp"
"10951","uce-147574_sarsp","uce-2098_sarsp"
"10952","uce-134230_sarsp","uce-3007_sarsp"
"10953","uce-90573_sarsp","uce-4155_sarsp"
"10954","uce-145697_sarsp","uce-4156_sarsp"
"10955","uce-128259_sarsp","uce-3587_sarsp"
"10956","uce-193222_sarsp","uce-2383_sarsp"
"10957","uce-202228_sarsp","uce-3008_sarsp"
"10958","uce-142205_sarsp","uce-4157_sarsp"
"10959","uce-233159_sarsp","uce-3626_sarsp"
"10960","uce-128091_sarsp","uce-4158_sarsp"
"10961","uce-74898_sarsp","uce-2384_sarsp"
"10962","uce-136371_sarsp","uce-2982_sarsp"
"10963","uce-33585_sarsp","uce-3590_sarsp"
"10964","uce-210181_sarsp","uce-4159_sarsp"
"10965","uce-227164_sarsp","uce-3591_sarsp"
"10966","uce-230982_sarsp","uce-3011_sarsp"
"10967","uce-52061_sarsp","uce-3012_sarsp"
"10968","uce-199645_sarsp","uce-4234_sarsp"
"10969","uce-67329_sarsp","uce-3592_sarsp"
"10970","uce-76498_sarsp","uce-2387_sarsp"
"10971","uce-32616_sarsp","uce-3014_sarsp"
"10972","uce-210343_sarsp","uce-2388_sarsp"
"10973","uce-244252_sarsp","uce-3593_sarsp"
"10974","uce-180048_sarsp","uce-2229_sarsp"
"10975","uce-182153_sarsp","uce-3016_sarsp"
"10976","uce-63031_sarsp","uce-4204_sarsp"
"10977","uce-128328_sarsp","uce-4160_sarsp"
"10978","uce-9886_sarsp","uce-4205_sarsp"
"10979","uce-76121_sarsp","uce-4162_sarsp"
"10980","uce-122214_sarsp","uce-3017_sarsp"
"10981","uce-198913_sarsp","uce-4163_sarsp"
"10982","uce-27400_sarsp","uce-3018_sarsp"
"10983","uce-198919_sarsp","uce-4164_sarsp"
"10984","uce-241683_sarsp","uce-2389_sarsp"
"10985","uce-72495_sarsp","uce-3020_sarsp"
"10986","uce-41674_sarsp","uce-2391_sarsp"
"10987","uce-97710_sarsp","uce-3574_sarsp"
"10988","uce-178745_sarsp","uce-2392_sarsp"
"10989","uce-156383_sarsp","uce-2790_sarsp"
"10990","uce-178741_sarsp","uce-2394_sarsp"
"10991","uce-67036_sarsp","uce-3218_sarsp"
"10992","uce-226761_sarsp","uce-4165_sarsp"
"10993","uce-156411_sarsp","uce-2395_sarsp"
"10994","uce-87885_sarsp","uce-4167_sarsp"
"10995","uce-142155_sarsp","uce-2396_sarsp"
"10996","uce-226542_sarsp","uce-3022_sarsp"
"10997","uce-240404_sarsp","uce-3596_sarsp"
"10998","uce-123814_sarsp","uce-3526_sarsp"
"10999","uce-102597_sarsp","uce-4168_sarsp"
"11000","uce-59353_sarsp","uce-3023_sarsp"
"11001","uce-136360_sarsp","uce-4169_sarsp"
"11002","uce-231584_sarsp","uce-3024_sarsp"
"11003","uce-54582_sarsp","uce-3025_sarsp"
"11004","uce-187034_sarsp","uce-3597_sarsp"
"11005","uce-187032_sarsp","uce-3598_sarsp"
"11006","uce-226497_sarsp","uce-4170_sarsp"
"11007","uce-77721_sarsp","uce-2198_sarsp"
"11008","uce-223194_sarsp","uce-3026_sarsp"
"11009","uce-144825_sarsp","uce-3365_sarsp"
"11010","uce-143842_sarsp","uce-4171_sarsp"
"11011","uce-144828_sarsp","uce-3027_sarsp"
"11012","uce-157286_sarsp","uce-2349_sarsp"
"11013","uce-183286_sarsp","uce-3372_sarsp"
"11014","uce-45795_sarsp","uce-3028_sarsp"
"11015","uce-205876_sarsp","uce-2397_sarsp"
"11016","uce-156963_sarsp","uce-3383_sarsp"
"11017","uce-198778_sarsp","uce-3385_sarsp"
"11018","uce-238417_sarsp","uce-2398_sarsp"
"11019","uce-15478_sarsp","uce-4172_sarsp"
"11020","uce-92943_sarsp","uce-2399_sarsp"
"11021","uce-87330_sarsp","uce-4134_sarsp"
"11022","uce-73727_sarsp","uce-3030_sarsp"
"11023","uce-144792_sarsp","uce-3402_sarsp"
"11024","uce-227947_sarsp","uce-3031_sarsp"
"11025","uce-144797_sarsp","uce-3032_sarsp"
"11026","uce-172127_sarsp","uce-3033_sarsp"
"11027","uce-8765_sarsp","uce-3034_sarsp"
"11028","uce-226385_sarsp","uce-2401_sarsp"
"11029","uce-208015_sarsp","uce-2402_sarsp"
"11030","uce-159393_sarsp","uce-4022_sarsp"
"11031","uce-248577_sarsp","uce-3036_sarsp"
"11032","uce-229382_sarsp","uce-2403_sarsp"
"11033","uce-228726_sarsp","uce-4175_sarsp"
"11034","uce-228721_sarsp","uce-4176_sarsp"
"11035","uce-177952_sarsp","uce-3601_sarsp"
"11036","uce-211921_sarsp","uce-2404_sarsp"
"11037","uce-243185_sarsp","uce-2237_sarsp"
"11038","uce-226943_sarsp","uce-4177_sarsp"
"11039","uce-209986_sarsp","uce-4178_sarsp"
"11040","uce-73622_sarsp","uce-3037_sarsp"
"11041","uce-48208_sarsp","uce-2407_sarsp"
"11042","uce-159802_sarsp","uce-2408_sarsp"
"11043","uce-72718_sarsp","uce-4179_sarsp"
"11044","uce-88923_sarsp","uce-3038_sarsp"
"11045","uce-29594_sarsp","uce-4180_sarsp"
"11046","uce-56525_sarsp","uce-4303_sarsp"
"11047","uce-2623_sarsp","uce-3577_sarsp"
"11048","uce-32284_sarsp","uce-2409_sarsp"
"11049","uce-51874_sarsp","uce-4181_sarsp"
"11050","uce-27847_sarsp","uce-3737_sarsp"
"11051","uce-247531_sarsp","uce-2256_sarsp"
"11052","uce-150712_sarsp","uce-2410_sarsp"
"11053","uce-8942_sarsp","uce-3602_sarsp"
"11054","uce-44756_sarsp","uce-2411_sarsp"
"11055","uce-154452_sarsp","uce-2412_sarsp"
"11056","uce-59616_sarsp","uce-3603_sarsp"
"11057","uce-228652_sarsp","uce-2413_sarsp"
"11058","uce-116501_sarsp","uce-4183_sarsp"
"11059","uce-73789_sarsp","uce-3255_sarsp"
"11060","uce-51377_sarsp","uce-4184_sarsp"
"11061","uce-211818_sarsp","uce-3039_sarsp"
"11062","uce-25022_sarsp","uce-2276_sarsp"
"11063","uce-12999_sarsp","uce-2674_sarsp"
"11064","uce-191087_sarsp","uce-3040_sarsp"
"11065","uce-58583_sarsp","uce-3041_sarsp"
"11066","uce-33008_sarsp","uce-3605_sarsp"
"11067","uce-117742_sarsp","uce-2281_sarsp"
"11068","uce-56975_sarsp","uce-4185_sarsp"
"11069","uce-191865_sarsp","uce-3606_sarsp"
"11070","uce-64238_sarsp","uce-3976_sarsp"
"11071","uce-242037_sarsp","uce-3042_sarsp"
"11072","uce-40859_sarsp","uce-4186_sarsp"
"11073","uce-191881_sarsp","uce-3483_sarsp"
"11074","uce-9098_sarsp","uce-3608_sarsp"
"11075","uce-138839_sarsp","uce-2173_sarsp"
"11076","uce-172757_sarsp","uce-2382_sarsp"
"11077","uce-239690_sarsp","uce-3044_sarsp"
"11078","uce-82434_sarsp","uce-3499_sarsp"
"11079","uce-216022_sarsp","uce-3609_sarsp"
"11080","uce-33829_sarsp","uce-3045_sarsp"
"11081","uce-232119_sarsp","uce-3046_sarsp"
"11082","uce-61775_sarsp","uce-3610_sarsp"
"11083","uce-184408_sarsp","uce-3510_sarsp"
"11084","uce-25238_sarsp","uce-3047_sarsp"
"11085","uce-99988_sarsp","uce-3611_sarsp"
"11086","uce-228079_sarsp","uce-3612_sarsp"
"11087","uce-106964_sarsp","uce-4187_sarsp"
"11088","uce-66747_sarsp","uce-4026_sarsp"
"11089","uce-21227_sarsp","uce-3884_sarsp"
"11090","uce-128791_sarsp","uce-2417_sarsp"
"11091","uce-120279_sarsp","uce-2418_sarsp"
"11092","uce-157625_sarsp","uce-3613_sarsp"
"11093","uce-120273_sarsp","uce-2335_sarsp"
"11094","uce-81316_sarsp","uce-3048_sarsp"
"11095","uce-201180_sarsp","uce-4190_sarsp"
"11096","uce-95837_sarsp","uce-3056_sarsp"
"11097","uce-95833_sarsp","uce-3615_sarsp"
"11098","uce-49410_sarsp","uce-3616_sarsp"
"11099","uce-24564_sarsp","uce-3638_sarsp"
"11100","uce-75371_sarsp","uce-3049_sarsp"
"11101","uce-52273_sarsp","uce-3051_sarsp"
"11102","uce-75379_sarsp","uce-3052_sarsp"
"11103","uce-62979_sarsp","uce-2421_sarsp"
"11104","uce-233087_sarsp","uce-2422_sarsp"
"11105","uce-93965_sarsp","uce-3617_sarsp"
"11106","uce-121325_sarsp","uce-2423_sarsp"
"11107","uce-10145_sarsp","uce-2424_sarsp"
"11108","uce-52054_sarsp","uce-4191_sarsp"
"11109","uce-52052_sarsp","uce-4192_sarsp"
"11110","uce-178134_sarsp","uce-3054_sarsp"
"11111","uce-46260_sarsp","uce-4194_sarsp"
"11112","uce-210358_sarsp","uce-3618_sarsp"
"11113","uce-60427_sarsp","uce-3619_sarsp"
"11114","uce-208578_sarsp","uce-2427_sarsp"
"11115","uce-197162_sarsp","uce-4195_sarsp"
"11116","uce-119531_sarsp","uce-3620_sarsp"
"11117","uce-250119_sarsp","uce-3621_sarsp"
"11118","uce-79265_sarsp","uce-4196_sarsp"
"11119","uce-60959_sarsp","uce-4197_sarsp"
"11120","uce-5288_sarsp","uce-4198_sarsp"
"11121","uce-230196_sarsp","uce-4199_sarsp"
"11122","uce-125229_sarsp","uce-3057_sarsp"
"11123","uce-113672_sarsp","uce-3623_sarsp"
"11124","uce-200561_sarsp","uce-3624_sarsp"
"11125","uce-54130_sarsp","uce-3625_sarsp"
"11126","uce-133604_sarsp","uce-4200_sarsp"
"11127","uce-12720_sarsp","uce-4201_sarsp"
"11128","uce-183619_sarsp","uce-3588_sarsp"
"11129","uce-72481_sarsp","uce-4202_sarsp"
"11130","uce-250733_sarsp","uce-2430_sarsp"
"11131","uce-29326_sarsp","uce-3152_sarsp"
"11132","uce-94734_sarsp","uce-2438_sarsp"
"11133","uce-233156_sarsp","uce-3627_sarsp"
"11134","uce-237186_sarsp","uce-3628_sarsp"
"11135","uce-111294_sarsp","uce-3629_sarsp"
"11136","uce-52251_sarsp","uce-2972_sarsp"
"11137","uce-50830_sarsp","uce-3630_sarsp"
"11138","uce-107977_sarsp","uce-4206_sarsp"
"11139","uce-178009_sarsp","uce-3631_sarsp"
"11140","uce-143925_sarsp","uce-2432_sarsp"
"11141","uce-241769_sarsp","uce-2433_sarsp"
"11142","uce-227379_sarsp","uce-4207_sarsp"
"11143","uce-208489_sarsp","uce-3600_sarsp"
"11144","uce-143212_sarsp","uce-3633_sarsp"
"11145","uce-159121_sarsp","uce-2405_sarsp"
"11146","uce-204590_sarsp","uce-3634_sarsp"
"11147","uce-177541_sarsp","uce-4208_sarsp"
"11148","uce-76220_sarsp","uce-3635_sarsp"
"11149","uce-4393_sarsp","uce-2434_sarsp"
"11150","uce-54222_sarsp","uce-4209_sarsp"
"11151","uce-49078_sarsp","uce-2415_sarsp"
"11152","uce-214184_sarsp","uce-2435_sarsp"
"11153","uce-132649_sarsp","uce-3636_sarsp"
"11154","uce-188753_sarsp","uce-2436_sarsp"
"11155","uce-31899_sarsp","uce-3642_sarsp"
"11156","uce-36075_sarsp","uce-3614_sarsp"
"11157","uce-143457_sarsp","uce-3637_sarsp"
"11158","uce-89847_sarsp","uce-2437_sarsp"
"11159","uce-198909_sarsp","uce-3058_sarsp"
"11160","uce-240568_sarsp","uce-4212_sarsp"
"11161","uce-91521_sarsp","uce-2425_sarsp"
"11162","uce-204688_sarsp","uce-3059_sarsp"
"11163","uce-231977_sarsp","uce-3060_sarsp"
"11164","uce-159012_sarsp","uce-4213_sarsp"
"11165","uce-147376_sarsp","uce-3061_sarsp"
"11166","uce-45811_sarsp","uce-4214_sarsp"
"11167","uce-45817_sarsp","uce-4215_sarsp"
"11168","uce-247789_sarsp","uce-4216_sarsp"
"11169","uce-203664_sarsp","uce-3062_sarsp"
"11170","uce-204460_sarsp","uce-4217_sarsp"
"11171","uce-161134_sarsp","uce-3241_sarsp"
"11172","uce-204467_sarsp","uce-4218_sarsp"
"11173","uce-54047_sarsp","uce-4219_sarsp"
"11174","uce-54044_sarsp","uce-4220_sarsp"
"11175","uce-113108_sarsp","uce-2439_sarsp"
"11176","uce-238407_sarsp","uce-3643_sarsp"
"11177","uce-228981_sarsp","uce-2878_sarsp"
"11178","uce-154737_sarsp","uce-3653_sarsp"
"11179","uce-227958_sarsp","uce-4221_sarsp"
"11180","uce-187753_sarsp","uce-3064_sarsp"
"11181","uce-199165_sarsp","uce-3646_sarsp"
"11182","uce-155159_sarsp","uce-3647_sarsp"
"11183","uce-122148_sarsp","uce-2778_sarsp"
"11184","uce-208027_sarsp","uce-2453_sarsp"
"11185","uce-94641_sarsp","uce-4223_sarsp"
"11186","uce-208023_sarsp","uce-2455_sarsp"
"11187","uce-187576_sarsp","uce-3666_sarsp"
"11188","uce-126855_sarsp","uce-3065_sarsp"
"11189","uce-246327_sarsp","uce-3649_sarsp"
"11190","uce-60316_sarsp","uce-3066_sarsp"
"11191","uce-187578_sarsp","uce-4224_sarsp"
"11192","uce-47859_sarsp","uce-3067_sarsp"
"11193","uce-243192_sarsp","uce-2440_sarsp"
"11194","uce-51184_sarsp","uce-3068_sarsp"
"11195","uce-148598_sarsp","uce-3650_sarsp"
"11196","uce-73635_sarsp","uce-4225_sarsp"
"11197","uce-55409_sarsp","uce-2475_sarsp"
"11198","uce-171594_sarsp","uce-3781_sarsp"
"11199","uce-156825_sarsp","uce-3651_sarsp"
"11200","uce-210379_sarsp","uce-4226_sarsp"
"11201","uce-126455_sarsp","uce-3681_sarsp"
"11202","uce-96396_sarsp","uce-2482_sarsp"
"11203","uce-234297_sarsp","uce-3682_sarsp"
"11204","uce-21598_sarsp","uce-2442_sarsp"
"11205","uce-40042_sarsp","uce-3654_sarsp"
"11206","uce-65667_sarsp","uce-2443_sarsp"
"11207","uce-187376_sarsp","uce-3655_sarsp"
"11208","uce-218817_sarsp","uce-4227_sarsp"
"11209","uce-83555_sarsp","uce-2444_sarsp"
"11210","uce-95605_sarsp","uce-2496_sarsp"
"11211","uce-248419_sarsp","uce-2445_sarsp"
"11212","uce-8972_sarsp","uce-2446_sarsp"
"11213","uce-48430_sarsp","uce-2447_sarsp"
"11214","uce-9155_sarsp","uce-3657_sarsp"
"11215","uce-56506_sarsp","uce-4228_sarsp"
"11216","uce-8978_sarsp","uce-2448_sarsp"
"11217","uce-151498_sarsp","uce-3069_sarsp"
"11218","uce-228660_sarsp","uce-3659_sarsp"
"11219","uce-51365_sarsp","uce-3070_sarsp"
"11220","uce-63048_sarsp","uce-3019_sarsp"
"11221","uce-155936_sarsp","uce-3071_sarsp"
"11222","uce-231029_sarsp","uce-3072_sarsp"
"11223","uce-247730_sarsp","uce-3073_sarsp"
"11224","uce-128531_sarsp","uce-3074_sarsp"
"11225","uce-72831_sarsp","uce-2520_sarsp"
"11226","uce-58590_sarsp","uce-4230_sarsp"
"11227","uce-126035_sarsp","uce-2527_sarsp"
"11228","uce-191321_sarsp","uce-2449_sarsp"
"11229","uce-200316_sarsp","uce-4182_sarsp"
"11230","uce-219470_sarsp","uce-3661_sarsp"
"11231","uce-154040_sarsp","uce-3075_sarsp"
"11232","uce-176434_sarsp","uce-3662_sarsp"
"11233","uce-157543_sarsp","uce-3076_sarsp"
"11234","uce-207966_sarsp","uce-4231_sarsp"
"11235","uce-140485_sarsp","uce-4232_sarsp"
"11236","uce-29629_sarsp","uce-3202_sarsp"
"11237","uce-117956_sarsp","uce-2909_sarsp"
"11238","uce-246785_sarsp","uce-4233_sarsp"
"11239","uce-216169_sarsp","uce-3077_sarsp"
"11240","uce-249900_sarsp","uce-3724_sarsp"
"11241","uce-151729_sarsp","uce-3078_sarsp"
"11242","uce-164102_sarsp","uce-3079_sarsp"
"11243","uce-221359_sarsp","uce-3080_sarsp"
"11244","uce-145055_sarsp","uce-4235_sarsp"
"11245","uce-106680_sarsp","uce-3081_sarsp"
"11246","uce-172076_sarsp","uce-4015_sarsp"
"11247","uce-9084_sarsp","uce-2454_sarsp"
"11248","uce-229405_sarsp","uce-3082_sarsp"
"11249","uce-101664_sarsp","uce-3663_sarsp"
"11250","uce-209578_sarsp","uce-3664_sarsp"
"11251","uce-235475_sarsp","uce-4236_sarsp"
"11252","uce-27995_sarsp","uce-4237_sarsp"
"11253","uce-126140_sarsp","uce-3083_sarsp"
"11254","uce-157433_sarsp","uce-2456_sarsp"
"11255","uce-205821_sarsp","uce-3449_sarsp"
"11256","uce-244414_sarsp","uce-2457_sarsp"
"11257","uce-213337_sarsp","uce-2458_sarsp"
"11258","uce-107159_sarsp","uce-3748_sarsp"
"11259","uce-43752_sarsp","uce-2459_sarsp"
"11260","uce-10896_sarsp","uce-3667_sarsp"
"11261","uce-123684_sarsp","uce-2531_sarsp"
"11262","uce-9655_sarsp","uce-3347_sarsp"
"11263","uce-111566_sarsp","uce-4238_sarsp"
"11264","uce-10970_sarsp","uce-3751_sarsp"
"11265","uce-179780_sarsp","uce-3668_sarsp"
"11266","uce-96411_sarsp","uce-3085_sarsp"
"11267","uce-80813_sarsp","uce-3753_sarsp"
"11268","uce-239372_sarsp","uce-4241_sarsp"
"11269","uce-60046_sarsp","uce-2461_sarsp"
"11270","uce-232056_sarsp","uce-3669_sarsp"
"11271","uce-124218_sarsp","uce-3670_sarsp"
"11272","uce-171196_sarsp","uce-2274_sarsp"
"11273","uce-64755_sarsp","uce-2462_sarsp"
"11274","uce-51744_sarsp","uce-2463_sarsp"
"11275","uce-13777_sarsp","uce-4242_sarsp"
"11276","uce-194660_sarsp","uce-2464_sarsp"
"11277","uce-88798_sarsp","uce-3087_sarsp"
"11278","uce-80782_sarsp","uce-3671_sarsp"
"11279","uce-18163_sarsp","uce-3672_sarsp"
"11280","uce-34623_sarsp","uce-3673_sarsp"
"11281","uce-245522_sarsp","uce-4243_sarsp"
"11282","uce-137552_sarsp","uce-2465_sarsp"
"11283","uce-138502_sarsp","uce-3088_sarsp"
"11284","uce-207687_sarsp","uce-3451_sarsp"
"11285","uce-52261_sarsp","uce-3788_sarsp"
"11286","uce-153749_sarsp","uce-4118_sarsp"
"11287","uce-141204_sarsp","uce-3089_sarsp"
"11288","uce-64181_sarsp","uce-2275_sarsp"
"11289","uce-210503_sarsp","uce-3674_sarsp"
"11290","uce-174151_sarsp","uce-2468_sarsp"
"11291","uce-205407_sarsp","uce-2406_sarsp"
"11292","uce-233529_sarsp","uce-4246_sarsp"
"11293","uce-81568_sarsp","uce-2470_sarsp"
"11294","uce-133071_sarsp","uce-2471_sarsp"
"11295","uce-227143_sarsp","uce-3675_sarsp"
"11296","uce-12606_sarsp","uce-2472_sarsp"
"11297","uce-119183_sarsp","uce-3676_sarsp"
"11298","uce-75585_sarsp","uce-3090_sarsp"
"11299","uce-178120_sarsp","uce-4247_sarsp"
"11300","uce-250595_sarsp","uce-2199_sarsp"
"11301","uce-60437_sarsp","uce-2473_sarsp"
"11302","uce-8029_sarsp","uce-2474_sarsp"
"11303","uce-197177_sarsp","uce-3091_sarsp"
"11304","uce-31543_sarsp","uce-4248_sarsp"
"11305","uce-171903_sarsp","uce-3814_sarsp"
"11306","uce-166794_sarsp","uce-2680_sarsp"
"11307","uce-120885_sarsp","uce-3677_sarsp"
"11308","uce-5723_sarsp","uce-3092_sarsp"
"11309","uce-70466_sarsp","uce-4249_sarsp"
"11310","uce-75105_sarsp","uce-4250_sarsp"
"11311","uce-90480_sarsp","uce-3093_sarsp"
"11312","uce-198537_sarsp","uce-3249_sarsp"
"11313","uce-19760_sarsp","uce-4251_sarsp"
"11314","uce-52464_sarsp","uce-2476_sarsp"
"11315","uce-231625_sarsp","uce-2477_sarsp"
"11316","uce-57103_sarsp","uce-2478_sarsp"
"11317","uce-125769_sarsp","uce-3094_sarsp"
"11318","uce-70469_sarsp","uce-4252_sarsp"
"11319","uce-185837_sarsp","uce-4253_sarsp"
"11320","uce-193111_sarsp","uce-4254_sarsp"
"11321","uce-133677_sarsp","uce-3096_sarsp"
"11322","uce-161177_sarsp","uce-3097_sarsp"
"11323","uce-147566_sarsp","uce-2480_sarsp"
"11324","uce-36631_sarsp","uce-4035_sarsp"
"11325","uce-19014_sarsp","uce-3098_sarsp"
"11326","uce-230763_sarsp","uce-3680_sarsp"
"11327","uce-160919_sarsp","uce-4255_sarsp"
"11328","uce-125782_sarsp","uce-2481_sarsp"
"11329","uce-226705_sarsp","uce-4256_sarsp"
"11330","uce-156161_sarsp","uce-2483_sarsp"
"11331","uce-212680_sarsp","uce-3652_sarsp"
"11332","uce-53029_sarsp","uce-4257_sarsp"
"11333","uce-20092_sarsp","uce-3683_sarsp"
"11334","uce-27798_sarsp","uce-2629_sarsp"
"11335","uce-70516_sarsp","uce-2484_sarsp"
"11336","uce-181937_sarsp","uce-2485_sarsp"
"11337","uce-177084_sarsp","uce-3155_sarsp"
"11338","uce-230818_sarsp","uce-3685_sarsp"
"11339","uce-166516_sarsp","uce-4258_sarsp"
"11340","uce-86358_sarsp","uce-2486_sarsp"
"11341","uce-198804_sarsp","uce-2487_sarsp"
"11342","uce-198377_sarsp","uce-2697_sarsp"
"11343","uce-227034_sarsp","uce-4259_sarsp"
"11344","uce-37394_sarsp","uce-3687_sarsp"
"11345","uce-91193_sarsp","uce-3688_sarsp"
"11346","uce-122306_sarsp","uce-3689_sarsp"
"11347","uce-172748_sarsp","uce-2489_sarsp"
"11348","uce-13953_sarsp","uce-2490_sarsp"
"11349","uce-219313_sarsp","uce-3100_sarsp"
"11350","uce-233030_sarsp","uce-2491_sarsp"
"11351","uce-241797_sarsp","uce-3139_sarsp"
"11352","uce-249593_sarsp","uce-2492_sarsp"
"11353","uce-91048_sarsp","uce-2493_sarsp"
"11354","uce-137015_sarsp","uce-2709_sarsp"
"11355","uce-249350_sarsp","uce-2419_sarsp"
"11356","uce-27194_sarsp","uce-3183_sarsp"
"11357","uce-172697_sarsp","uce-3691_sarsp"
"11358","uce-247791_sarsp","uce-3861_sarsp"
"11359","uce-62678_sarsp","uce-2820_sarsp"
"11360","uce-247796_sarsp","uce-3101_sarsp"
"11361","uce-45802_sarsp","uce-3102_sarsp"
"11362","uce-103799_sarsp","uce-2722_sarsp"
"11363","uce-247029_sarsp","uce-3103_sarsp"
"11364","uce-226450_sarsp","uce-3692_sarsp"
"11365","uce-143668_sarsp","uce-3693_sarsp"
"11366","uce-122019_sarsp","uce-4262_sarsp"
"11367","uce-114712_sarsp","uce-2494_sarsp"
"11368","uce-200952_sarsp","uce-2041_sarsp"
"11369","uce-219009_sarsp","uce-4124_sarsp"
"11370","uce-154725_sarsp","uce-3106_sarsp"
"11371","uce-45568_sarsp","uce-3656_sarsp"
"11372","uce-187279_sarsp","uce-3349_sarsp"
"11373","uce-204580_sarsp","uce-2746_sarsp"
"11374","uce-197968_sarsp","uce-4263_sarsp"
"11375","uce-94101_sarsp","uce-3107_sarsp"
"11376","uce-134941_sarsp","uce-3108_sarsp"
"11377","uce-228701_sarsp","uce-4264_sarsp"
"11378","uce-97476_sarsp","uce-3895_sarsp"
"11379","uce-116741_sarsp","uce-3713_sarsp"
"11380","uce-215938_sarsp","uce-2497_sarsp"
"11381","uce-229098_sarsp","uce-3695_sarsp"
"11382","uce-33156_sarsp","uce-3109_sarsp"
"11383","uce-198626_sarsp","uce-3696_sarsp"
"11384","uce-159357_sarsp","uce-2499_sarsp"
"11385","uce-72737_sarsp","uce-4265_sarsp"
"11386","uce-148723_sarsp","uce-3913_sarsp"
"11387","uce-200827_sarsp","uce-3919_sarsp"
"11388","uce-119083_sarsp","uce-4266_sarsp"
"11389","uce-154614_sarsp","uce-3697_sarsp"
"11390","uce-187361_sarsp","uce-3148_sarsp"
"11391","uce-225448_sarsp","uce-2766_sarsp"
"11392","uce-14813_sarsp","uce-4267_sarsp"
"11393","uce-234049_sarsp","uce-3698_sarsp"
"11394","uce-3733_sarsp","uce-2502_sarsp"
"11395","uce-28313_sarsp","uce-2503_sarsp"
"11396","uce-130714_sarsp","uce-2504_sarsp"
"11397","uce-238299_sarsp","uce-2505_sarsp"
"11398","uce-158770_sarsp","uce-2781_sarsp"
"11399","uce-246552_sarsp","uce-3939_sarsp"
"11400","uce-82696_sarsp","uce-2207_sarsp"
"11401","uce-237912_sarsp","uce-2077_sarsp"
"11402","uce-45617_sarsp","uce-2506_sarsp"
"11403","uce-200511_sarsp","uce-2686_sarsp"
"11404","uce-3936_sarsp","uce-4270_sarsp"
